case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
bar_Re300_p25,bar,300,-0.0491293136297013,0.0346236870313676,0.9999999999375,0.9999999999687501,0.9943407831618001,0.9989586045299402,0.98406374501796,0.9999999999375,0.00011962890624999998,bar,1,1.0,-0.04697969171714129,0.002149621912560011,0.01648123073151242,0.018142456299855184,1,0.0025678910106166613,0.035329989186392526
bar_Re100_p14,bar,100,-0.000493951645569,-0.0169458477919505,0.9999999999375,0.9999999999687501,0.999999999978472,0.9999999999998694,0.9999999999980469,0.9999999999375,0.0,bar,1,0.9866666666666667,-0.00018479352630556444,0.0003091581192634356,-0.011423948098746022,0.00552189969320448,1,0.002263462127055279,0.016479881979268227
bar_Re200_p29,bar,200,0.0195069976978195,-0.0097926380782246,0.9999999999375,0.9999999999687501,0.999999999978472,0.9999999999998694,0.9999999999980469,0.9999999999375,0.0,bar,1,0.9966666666666667,0.01901206487470725,0.000494932823112252,-0.006974557104805642,0.002818080973418958,1,0.004178023461063392,0.02149947478006359
bar_Re300_p06,bar,300,0.0160634886434488,-0.0167148380386829,0.9999999999375,0.9999999999687501,0.999999999978472,0.9999999999998694,0.9999999999980469,0.9999999999375,0.0,bar,1,0.9883333333333333,0.01836978517423917,0.002306296530790373,-0.007187812014956544,0.009527026023726355,1,0.004654101697856835,0.02524438512594259
bar_Re200_p08,bar,200,0.0399847360104096,-0.0553762619632737,0.99999999995,0.9999999999750001,0.9892027322663499,0.9979112271539167,0.9696969696951332,0.99999999995,0.00023925781249999997,bar,1,1.0,0.043796856110050075,0.0038121200996404786,-0.015020328748268285,0.04035593321500541,1,0.004226534278300866,0.02479093383587221
bar_Re100_p12,bar,100,-0.0098797612605029,-0.0408710746267619,0.99999999995,0.9999999999750001,0.9918442189849205,0.9984334203654048,0.9770992366393567,0.99999999995,0.00017944335937499997,bar,1,0.9708333333333333,-0.008445658697179054,0.0014341025633238455,-0.009818280959091187,0.031052793667670713,1,0.004087221983394411,0.032678433737418175
bar_Re200_p07,bar,200,-0.0226356398695811,0.0168948650544763,0.99999999995,0.9999999999750001,0.9971911164073562,0.9994784876139504,0.9920948616581184,0.99999999995,5.981445312499999e-05,bar,1,0.9616666666666667,-0.022626753272626445,8.886596954655462e-06,0.013628028826139706,0.003266836228336595,1,0.0035939279469221243,0.030035864834503097
bar_Re100_p20,bar,100,0.0093930204290027,0.000253648564544,0.99999999995,0.9999999999750001,0.9999999999826388,0.9999999999998694,0.9999999999980469,0.99999999995,0.0,bar,1,0.9916666666666667,0.009838414240101213,0.00044539381109851353,0.00723922799222375,0.0069855794276797506,1,0.0032649333578242475,0.0251261134503758
circle_Re300_p23,circle,300,0.0177140683149555,0.055571608399777,0.9999999999615384,0.9999999999807693,0.9928455421011729,0.9986979166665366,0.9798387096754438,0.9999999999615384,0.00014953613281249998,circle,1,0.9333333333333333,0.015009317122655382,0.002704751192300117,0.029657801382898138,0.02591380701687886,1,0.00353988570762043,0.022799857632189686
circle_Re300_p26,circle,300,0.0140386278053784,0.0254756709447623,0.9999999999615384,0.9999999999807693,0.9985743931698069,0.99973924380691,0.995983935740972,0.9999999999615384,2.9907226562499996e-05,circle,1,0.9783333333333334,0.01333729594719948,0.0007013318581789215,0.02147970406685479,0.003995966877907507,1,0.003001756761341215,0.02515298519590532
circle_Re100_p10,circle,100,0.0325210169207804,0.0107601268251982,0.9999999999615384,0.9999999999807693,0.9986108389798695,0.9997387669800156,0.9960937499980546,0.9999999999615384,2.9907226562499996e-05,circle,1,0.9258333333333333,0.030662780843645147,0.0018582360771352557,-0.019866661546932483,0.030626788372130682,0,0.004344622887659931,0.02784388082709976
circle_Re200_p06,circle,200,-0.0163298125752225,-0.0150324210959972,0.9999999999615384,0.9999999999807693,0.9999999999864849,0.9999999999998693,0.9999999999980469,0.9999999999615384,0.0,circle,1,0.9883333333333333,-0.01569306243124264,0.0006367501439798612,0.010184879413108769,0.02521730050910597,0,0.0027222006684182085,0.024826892642863065
circle_Re100_p19,circle,100,-0.036649731941115,0.0469397587493238,0.999999999962963,0.9999999999814816,0.9915106998584865,0.9984364820845604,0.976095617527936,0.999999999962963,0.00017944335937499997,circle,1,0.8108333333333333,-0.03902430905417099,0.002374577113055984,0.016797392697777327,0.030142366051546476,1,0.0032967194313386758,0.022347925717982012
circle_Re100_p27,circle,100,-0.004439459829283,0.0325196709852921,0.999999999962963,0.9999999999814816,0.9957392777864569,0.9992178333983835,0.987999999998024,0.999999999962963,8.972167968749998e-05,circle,1,0.905,-0.005308195412254483,0.0008687355829714834,0.018107759466750285,0.014411911518541813,1,0.0036501709599181674,0.02541461723670923
circle_Re200_p01,circle,200,-0.0060255906412113,-0.0441900195857485,0.999999999962963,0.9999999999814816,0.9959216656204638,0.9992153785797045,0.9885496183187241,0.999999999962963,8.972167968749998e-05,circle,1,0.9833333333333333,-0.004826964651320265,0.0011986259898910355,-0.028649917068405764,0.015540102517342738,1,0.0027785129197344517,0.025700496633313145
circle_Re200_p11,circle,200,0.0292925465950228,-0.0253120284165446,0.999999999962963,0.9999999999814816,0.9986208757435268,0.9997385962617958,0.9961240310058215,0.999999999962963,2.9907226562499996e-05,circle,1,0.9883333333333333,0.02920393303513786,8.861355988494177e-05,-0.026436105210019743,0.0011240767934751414,1,0.004758844924196008,0.021334375026120928
circle_Re200_p19,circle,200,-0.0209765777923423,0.0228910206542341,0.999999999962963,0.9999999999814816,0.9999999999869414,0.9999999999998695,0.9999999999979919,0.999999999962963,0.0,circle,1,0.8641666666666666,-0.020499845861765786,0.00047673193057651275,0.021865237274305928,0.0010257833799281711,1,0.0026934163419409405,0.020273327749227226
